STOCK_ID,PRODUCT_ID,VARIANT_ID,LOCATION_ID,QUANTITY_ON_HAND,QUANTITY_RESERVED,REORDER_POINT,REORDER_QUANTITY,LAST_RESTOCK_DATE,LAST_UPDATED
3bd1b82a-0581-4169-9ab4-08a82a0c486b,f427768f-8413-4b7c-aa05-7bfd716ec81c,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,16,2,10,50,2026-02-11,2026-03-23 19:19:13.790000
e6e1e2e7-e798-4888-bdd4-88445cf8a112,51c376a9-74e1-4ec2-b721-882fc634bcec,,87b613ef-230b-47a7-b8cb-28aa5a99d029,80,11,10,50,2026-03-02,2026-03-23 19:19:13.790000
247ae80b-da30-4588-a15a-33f50c01ae6a,51c376a9-74e1-4ec2-b721-882fc634bcec,,7ce89085-23eb-4667-a8c2-ae88db38ac74,18,5,10,50,2026-01-25,2026-03-23 19:19:13.790000
f5c580be-3f37-4cb1-aba6-58f043f52ddc,51c376a9-74e1-4ec2-b721-882fc634bcec,,775f6785-8da6-402b-a8c0-6189572ed8e7,73,3,10,50,2026-02-15,2026-03-23 19:19:13.790000
e84a4029-2813-45bb-8351-58618c8de178,51c376a9-74e1-4ec2-b721-882fc634bcec,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,30,4,10,50,2026-02-23,2026-03-23 19:19:13.790000
e74efedb-a616-406c-960d-400bd191e5af,51c376a9-74e1-4ec2-b721-882fc634bcec,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,76,7,10,50,2026-02-24,2026-03-23 19:19:13.790000
71ac924f-5c40-4cb2-a13c-07d04035bbf8,f86dd927-3e09-48b5-8835-b82a0318802c,,87b613ef-230b-47a7-b8cb-28aa5a99d029,34,11,10,50,2026-01-29,2026-03-23 19:19:13.790000
5b4c9eaf-6f78-48bb-89c8-03d3ee0eb248,f86dd927-3e09-48b5-8835-b82a0318802c,,7ce89085-23eb-4667-a8c2-ae88db38ac74,44,14,10,50,2026-02-07,2026-03-23 19:19:13.790000
816315de-2c4d-421b-b0d2-70571f1247ec,f86dd927-3e09-48b5-8835-b82a0318802c,,775f6785-8da6-402b-a8c0-6189572ed8e7,33,3,10,50,2026-03-03,2026-03-23 19:19:13.790000
a8b812c4-a7b6-4de1-8216-fc8c18f0d91d,f86dd927-3e09-48b5-8835-b82a0318802c,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,85,11,10,50,2026-02-22,2026-03-23 19:19:13.790000
1bceb4d3-d59d-45cb-b4cb-f4abee642ec7,f86dd927-3e09-48b5-8835-b82a0318802c,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,93,15,10,50,2026-01-22,2026-03-23 19:19:13.790000
c7cb64fd-82d5-4841-86d5-a62d2c40629a,c176f305-3b8b-4a6f-82ed-c1f90b7946e8,,87b613ef-230b-47a7-b8cb-28aa5a99d029,79,4,10,50,2026-02-17,2026-03-23 19:19:13.790000
2f423d30-552f-4391-9abc-5c9085ef9e8e,c176f305-3b8b-4a6f-82ed-c1f90b7946e8,,7ce89085-23eb-4667-a8c2-ae88db38ac74,24,5,10,50,2026-01-24,2026-03-23 19:19:13.790000
334a3d09-9bbd-4352-946f-85b1224f38ac,c176f305-3b8b-4a6f-82ed-c1f90b7946e8,,775f6785-8da6-402b-a8c0-6189572ed8e7,81,13,10,50,2026-02-16,2026-03-23 19:19:13.790000
002fe0a0-88a2-4497-9a28-176fb543cdea,c176f305-3b8b-4a6f-82ed-c1f90b7946e8,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,95,10,10,50,2026-02-03,2026-03-23 19:19:13.790000
e4bdd50f-f477-40cb-98d9-5db05b926d8e,c176f305-3b8b-4a6f-82ed-c1f90b7946e8,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,80,9,10,50,2026-01-23,2026-03-23 19:19:13.790000
7f5ef870-0145-4860-8aea-3946f7a170a4,048c7a94-9eac-49ff-b020-23fbd6fe6fd9,,87b613ef-230b-47a7-b8cb-28aa5a99d029,13,10,10,50,2026-03-14,2026-03-23 19:19:13.790000
4713b677-41bc-4381-8635-93be99500fa0,048c7a94-9eac-49ff-b020-23fbd6fe6fd9,,7ce89085-23eb-4667-a8c2-ae88db38ac74,49,8,10,50,2026-02-13,2026-03-23 19:19:13.790000
5c49ef50-efef-471e-b40e-13dbe4338b39,048c7a94-9eac-49ff-b020-23fbd6fe6fd9,,775f6785-8da6-402b-a8c0-6189572ed8e7,76,3,10,50,2026-01-31,2026-03-23 19:19:13.790000
4ba44b86-2661-4445-a98b-1242cf183466,048c7a94-9eac-49ff-b020-23fbd6fe6fd9,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,50,11,10,50,2026-03-20,2026-03-23 19:19:13.790000
15525361-0f24-459c-b14f-76036ef40977,048c7a94-9eac-49ff-b020-23fbd6fe6fd9,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,88,2,10,50,2026-02-11,2026-03-23 19:19:13.790000
350f3e7a-286a-40b7-a9d8-70656ed4dc4c,07a5f359-dcf9-4219-ad83-6c99c9a51e57,,87b613ef-230b-47a7-b8cb-28aa5a99d029,65,0,10,50,2026-03-12,2026-03-23 19:19:13.790000
3fe0a606-36ca-4533-aa1f-fff6b9c7fa3d,07a5f359-dcf9-4219-ad83-6c99c9a51e57,,7ce89085-23eb-4667-a8c2-ae88db38ac74,19,15,10,50,2026-01-29,2026-03-23 19:19:13.790000
0aed2977-378d-404a-95a8-f1d7d4c828cb,07a5f359-dcf9-4219-ad83-6c99c9a51e57,,775f6785-8da6-402b-a8c0-6189572ed8e7,20,4,10,50,2026-02-09,2026-03-23 19:19:13.790000
a8e5269c-9d28-4c4a-a890-156e9b614533,07a5f359-dcf9-4219-ad83-6c99c9a51e57,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,48,10,10,50,2026-03-15,2026-03-23 19:19:13.790000
218f5cff-bba0-4820-a162-b481a3138fee,07a5f359-dcf9-4219-ad83-6c99c9a51e57,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,65,11,10,50,2026-02-28,2026-03-23 19:19:13.790000
d465c97b-1728-4c76-872d-e3abda2143e9,66ae21fa-f936-45c7-9b40-9b00e551b672,,87b613ef-230b-47a7-b8cb-28aa5a99d029,88,12,10,50,2026-01-29,2026-03-23 19:19:13.790000
cedfbf3a-5d12-4e85-8b8a-2ecce4cc1d7c,66ae21fa-f936-45c7-9b40-9b00e551b672,,7ce89085-23eb-4667-a8c2-ae88db38ac74,92,7,10,50,2026-03-07,2026-03-23 19:19:13.790000
b755bf32-2bee-46b7-bc15-e19a1f2da93d,66ae21fa-f936-45c7-9b40-9b00e551b672,,775f6785-8da6-402b-a8c0-6189572ed8e7,57,2,10,50,2026-01-29,2026-03-23 19:19:13.790000
be9c5276-3e8f-434b-93e3-c37a89475e8e,66ae21fa-f936-45c7-9b40-9b00e551b672,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,59,8,10,50,2026-03-22,2026-03-23 19:19:13.790000
c01f5598-9356-456c-bf96-3d18624db5c5,66ae21fa-f936-45c7-9b40-9b00e551b672,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,99,9,10,50,2026-01-26,2026-03-23 19:19:13.790000
b8c470f8-cae3-490a-bada-188aaf4c507f,d6363378-029b-447b-a992-a4d3f5ce5dc2,,87b613ef-230b-47a7-b8cb-28aa5a99d029,36,1,10,50,2026-01-22,2026-03-23 19:19:13.790000
a611c82c-18a4-470e-addd-83af84b7bac5,d6363378-029b-447b-a992-a4d3f5ce5dc2,,7ce89085-23eb-4667-a8c2-ae88db38ac74,35,1,10,50,2026-02-15,2026-03-23 19:19:13.790000
f2266b59-bd44-4754-b6e0-016fabc468fd,d6363378-029b-447b-a992-a4d3f5ce5dc2,,775f6785-8da6-402b-a8c0-6189572ed8e7,79,15,10,50,2026-02-26,2026-03-23 19:19:13.790000
ba0accd2-db79-446b-aaa6-5620e6e565d1,d6363378-029b-447b-a992-a4d3f5ce5dc2,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,65,12,10,50,2026-03-05,2026-03-23 19:19:13.790000
a74b8974-d9ef-4d44-961e-1dcd80cd9e1e,d6363378-029b-447b-a992-a4d3f5ce5dc2,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,51,13,10,50,2026-03-13,2026-03-23 19:19:13.790000
155e2b2d-4734-45a6-8812-09cfc95001d1,f0559e84-eead-4db5-838d-36c8c596b457,,87b613ef-230b-47a7-b8cb-28aa5a99d029,100,1,10,50,2026-01-29,2026-03-23 19:19:13.790000
7af2b396-2eec-4d20-bb0c-bab6a3643ab5,f0559e84-eead-4db5-838d-36c8c596b457,,7ce89085-23eb-4667-a8c2-ae88db38ac74,83,2,10,50,2026-03-05,2026-03-23 19:19:13.790000
3b2028ce-240a-4fda-844a-5dc3217623b3,f0559e84-eead-4db5-838d-36c8c596b457,,775f6785-8da6-402b-a8c0-6189572ed8e7,34,13,10,50,2026-02-02,2026-03-23 19:19:13.790000
7f04da91-a27c-4285-b9b1-08b7fa1e3b7e,f0559e84-eead-4db5-838d-36c8c596b457,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,40,6,10,50,2026-02-17,2026-03-23 19:19:13.790000
b553834f-4fde-4b70-98d0-8f6bb58cf2f8,f0559e84-eead-4db5-838d-36c8c596b457,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,78,2,10,50,2026-03-14,2026-03-23 19:19:13.790000
9917e34d-f1e8-46f1-8d6e-42437d239d09,5355481c-5b45-4bfc-a84f-7351fb249586,,87b613ef-230b-47a7-b8cb-28aa5a99d029,56,5,10,50,2026-03-12,2026-03-23 19:19:13.790000
9b189a6d-bcac-4138-987f-b1f2d263d3d6,5355481c-5b45-4bfc-a84f-7351fb249586,,7ce89085-23eb-4667-a8c2-ae88db38ac74,42,10,10,50,2026-03-06,2026-03-23 19:19:13.790000
07021a56-ab0e-4e34-86f7-36e1cdf411b1,5355481c-5b45-4bfc-a84f-7351fb249586,,775f6785-8da6-402b-a8c0-6189572ed8e7,36,11,10,50,2026-01-30,2026-03-23 19:19:13.790000
3057dc7a-c288-43c4-96e8-a251c1fe4c23,5355481c-5b45-4bfc-a84f-7351fb249586,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,92,8,10,50,2026-02-10,2026-03-23 19:19:13.790000
9ddbfafd-aae5-46c3-8043-e3804b8f9ac9,5355481c-5b45-4bfc-a84f-7351fb249586,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,56,14,10,50,2026-02-04,2026-03-23 19:19:13.790000
51084cd9-8567-4d42-b9ea-8986c1919ca0,fed612d9-b874-4c8e-bece-0f5d3f7827d5,,87b613ef-230b-47a7-b8cb-28aa5a99d029,56,14,10,50,2026-02-20,2026-03-23 19:19:13.790000
beca86de-085c-4fd6-8057-1c23ffb51bfb,fed612d9-b874-4c8e-bece-0f5d3f7827d5,,7ce89085-23eb-4667-a8c2-ae88db38ac74,85,8,10,50,2026-03-02,2026-03-23 19:19:13.790000
1269530e-6fb5-4240-82a9-04092f424cf0,fed612d9-b874-4c8e-bece-0f5d3f7827d5,,775f6785-8da6-402b-a8c0-6189572ed8e7,87,12,10,50,2026-02-20,2026-03-23 19:19:13.790000
0ea0ec1c-6300-458b-b7e5-3d86fd5f5f68,fed612d9-b874-4c8e-bece-0f5d3f7827d5,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,39,4,10,50,2026-01-30,2026-03-23 19:19:13.790000
01e17b97-2bc1-4d6c-992f-54adc68c3fad,fed612d9-b874-4c8e-bece-0f5d3f7827d5,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,64,4,10,50,2026-02-08,2026-03-23 19:19:13.790000
cf78777b-3391-4f12-b822-6317f0d0bd94,14949ada-fea6-4966-acd7-44cd22df5435,,87b613ef-230b-47a7-b8cb-28aa5a99d029,96,6,10,50,2026-02-12,2026-03-23 19:19:13.790000
11559856-4f5f-46f0-93cc-f6266cd247c5,14949ada-fea6-4966-acd7-44cd22df5435,,7ce89085-23eb-4667-a8c2-ae88db38ac74,59,12,10,50,2026-03-03,2026-03-23 19:19:13.790000
15c31407-38ea-419b-82ce-60e998316eae,14949ada-fea6-4966-acd7-44cd22df5435,,775f6785-8da6-402b-a8c0-6189572ed8e7,25,0,10,50,2026-01-22,2026-03-23 19:19:13.790000
5038fab4-19b4-48da-98a2-9aae7960065e,14949ada-fea6-4966-acd7-44cd22df5435,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,36,11,10,50,2026-02-13,2026-03-23 19:19:13.790000
9e7d65e5-3010-41db-8b49-297d3a7e5b1e,14949ada-fea6-4966-acd7-44cd22df5435,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,52,4,10,50,2026-01-29,2026-03-23 19:19:13.790000
30e9821e-9069-4164-9b18-e28aa6259129,8cbefe3a-0f6f-49de-b050-6c6134667786,,87b613ef-230b-47a7-b8cb-28aa5a99d029,28,10,10,50,2026-03-09,2026-03-23 19:19:13.790000
9777220d-1488-468c-bd81-4cc71173786c,8cbefe3a-0f6f-49de-b050-6c6134667786,,7ce89085-23eb-4667-a8c2-ae88db38ac74,85,5,10,50,2026-03-07,2026-03-23 19:19:13.790000
c5afb5d4-eca0-4547-869b-e9676d335d01,8cbefe3a-0f6f-49de-b050-6c6134667786,,775f6785-8da6-402b-a8c0-6189572ed8e7,33,11,10,50,2026-01-22,2026-03-23 19:19:13.790000
525141e1-f27d-40cc-ab65-7b52bbc13d9c,8cbefe3a-0f6f-49de-b050-6c6134667786,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,26,7,10,50,2026-02-10,2026-03-23 19:19:13.790000
314222fb-f614-42cf-9d01-3cdb120250d0,8cbefe3a-0f6f-49de-b050-6c6134667786,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,13,2,10,50,2026-02-14,2026-03-23 19:19:13.790000
b727c2ce-8e45-4ccd-b19a-53629c332609,50299332-8d76-40b2-8237-0afc6df4d41f,,87b613ef-230b-47a7-b8cb-28aa5a99d029,27,14,10,50,2026-02-04,2026-03-23 19:19:13.790000
fcfe9fce-25c6-4fc9-8d08-30415fd35c4a,50299332-8d76-40b2-8237-0afc6df4d41f,,7ce89085-23eb-4667-a8c2-ae88db38ac74,24,9,10,50,2026-03-16,2026-03-23 19:19:13.790000
3660b906-8032-49c8-8127-77dd25a00533,50299332-8d76-40b2-8237-0afc6df4d41f,,775f6785-8da6-402b-a8c0-6189572ed8e7,20,1,10,50,2026-02-25,2026-03-23 19:19:13.790000
9cd32711-c004-4ca3-b88f-b31f612bbda7,50299332-8d76-40b2-8237-0afc6df4d41f,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,10,6,10,50,2026-02-12,2026-03-23 19:19:13.790000
650aef4d-0f3a-4d68-8623-f5d31ac31045,50299332-8d76-40b2-8237-0afc6df4d41f,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,86,5,10,50,2026-02-08,2026-03-23 19:19:13.790000
7e072299-f309-45da-8e4b-cd9a821a4dc8,93a65a41-08a1-43a1-9a4d-339b211d2e78,,87b613ef-230b-47a7-b8cb-28aa5a99d029,84,0,10,50,2026-02-06,2026-03-23 19:19:13.790000
595a4fca-a9a9-461f-9665-51d9ad9a3f40,93a65a41-08a1-43a1-9a4d-339b211d2e78,,7ce89085-23eb-4667-a8c2-ae88db38ac74,48,11,10,50,2026-02-16,2026-03-23 19:19:13.790000
e17452d0-524c-4f57-836f-0972a0693474,93a65a41-08a1-43a1-9a4d-339b211d2e78,,775f6785-8da6-402b-a8c0-6189572ed8e7,89,8,10,50,2026-03-07,2026-03-23 19:19:13.790000
84a17576-92bf-4b0d-ac66-e6458472b3c5,93a65a41-08a1-43a1-9a4d-339b211d2e78,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,99,8,10,50,2026-03-01,2026-03-23 19:19:13.790000
5e6dfd53-7657-4b91-b9ce-235f61c2ce69,93a65a41-08a1-43a1-9a4d-339b211d2e78,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,66,6,10,50,2026-02-11,2026-03-23 19:19:13.790000
e476eda9-29a9-494e-aded-e257ff4a1b6c,463835b3-b775-494d-ac42-fa2b7ccc10e6,,87b613ef-230b-47a7-b8cb-28aa5a99d029,28,8,10,50,2026-02-03,2026-03-23 19:19:13.790000
1cc903c5-917b-4c87-812d-ca2c96f28f83,463835b3-b775-494d-ac42-fa2b7ccc10e6,,7ce89085-23eb-4667-a8c2-ae88db38ac74,47,6,10,50,2026-01-24,2026-03-23 19:19:13.790000
9f035120-a5be-4c63-8c63-7c71b18bf860,463835b3-b775-494d-ac42-fa2b7ccc10e6,,775f6785-8da6-402b-a8c0-6189572ed8e7,10,12,10,50,2026-03-13,2026-03-23 19:19:13.790000
221ed61f-a4f5-42d7-aa7a-45a65c5e8196,463835b3-b775-494d-ac42-fa2b7ccc10e6,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,79,13,10,50,2026-03-03,2026-03-23 19:19:13.790000
099ed3cb-8763-4cfc-9481-9d057ccc4107,463835b3-b775-494d-ac42-fa2b7ccc10e6,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,80,0,10,50,2026-02-19,2026-03-23 19:19:13.790000
477c94dc-f7a7-480c-849a-dd2b7412d886,29356c45-e9b9-48f3-aa73-caa93a21c1d6,,87b613ef-230b-47a7-b8cb-28aa5a99d029,56,15,10,50,2026-03-17,2026-03-23 19:19:13.790000
fd0eb0cd-8d0e-44c1-bc56-b48c2576795e,29356c45-e9b9-48f3-aa73-caa93a21c1d6,,7ce89085-23eb-4667-a8c2-ae88db38ac74,89,3,10,50,2026-03-21,2026-03-23 19:19:13.790000
a3076527-ef14-4864-98cf-e455afa5a9c0,29356c45-e9b9-48f3-aa73-caa93a21c1d6,,775f6785-8da6-402b-a8c0-6189572ed8e7,29,1,10,50,2026-02-02,2026-03-23 19:19:13.790000
7778ad82-337b-41ab-a8d6-f5faddb22a18,29356c45-e9b9-48f3-aa73-caa93a21c1d6,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,31,14,10,50,2026-03-16,2026-03-23 19:19:13.790000
bbc998cb-7080-4ed7-b7c0-81fe70fe7d8f,29356c45-e9b9-48f3-aa73-caa93a21c1d6,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,19,0,10,50,2026-02-04,2026-03-23 19:19:13.790000
a8fc77a8-901d-4723-9886-825392c342d5,220fadb0-b986-4e26-9e28-c00807324fad,,87b613ef-230b-47a7-b8cb-28aa5a99d029,21,15,10,50,2026-03-14,2026-03-23 19:19:13.790000
05a7a154-52fb-453e-bd93-6aae7355dea0,220fadb0-b986-4e26-9e28-c00807324fad,,7ce89085-23eb-4667-a8c2-ae88db38ac74,79,1,10,50,2026-02-17,2026-03-23 19:19:13.790000
6751aaca-0716-4efc-b1de-8b5e8028df85,220fadb0-b986-4e26-9e28-c00807324fad,,775f6785-8da6-402b-a8c0-6189572ed8e7,13,0,10,50,2026-03-03,2026-03-23 19:19:13.790000
d1296627-3c99-4b29-96a0-88f02d97091f,220fadb0-b986-4e26-9e28-c00807324fad,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,71,8,10,50,2026-02-04,2026-03-23 19:19:13.790000
7eb71c2a-8bb2-44d6-9146-5cf73f1308be,220fadb0-b986-4e26-9e28-c00807324fad,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,32,10,10,50,2026-02-27,2026-03-23 19:19:13.790000
54a5205d-2c1d-407e-8dc7-766e37343c13,91aec71e-060a-4491-aab7-e8c6d0cfa76c,,87b613ef-230b-47a7-b8cb-28aa5a99d029,58,2,10,50,2026-01-31,2026-03-23 19:19:13.790000
6a034c98-1224-4a1c-8892-e29565e513e7,91aec71e-060a-4491-aab7-e8c6d0cfa76c,,7ce89085-23eb-4667-a8c2-ae88db38ac74,19,7,10,50,2026-02-22,2026-03-23 19:19:13.790000
ae25083d-c5b8-4bf0-9f73-acbec096bff0,91aec71e-060a-4491-aab7-e8c6d0cfa76c,,775f6785-8da6-402b-a8c0-6189572ed8e7,35,4,10,50,2026-02-20,2026-03-23 19:19:13.790000
e50d7208-f339-497b-82bb-5ce00cfaa825,91aec71e-060a-4491-aab7-e8c6d0cfa76c,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,89,10,10,50,2026-03-14,2026-03-23 19:19:13.790000
d734c598-4e01-4780-b557-3a5f8a79a6d3,91aec71e-060a-4491-aab7-e8c6d0cfa76c,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,17,2,10,50,2026-03-08,2026-03-23 19:19:13.790000
3fa147a9-2437-4986-92b3-fcf4bf60b150,1efa2629-c279-48cf-819a-cd5843f286e2,,87b613ef-230b-47a7-b8cb-28aa5a99d029,75,14,10,50,2026-03-01,2026-03-23 19:19:13.790000
bc65769f-f0f3-4d44-8604-586372306396,1efa2629-c279-48cf-819a-cd5843f286e2,,7ce89085-23eb-4667-a8c2-ae88db38ac74,83,11,10,50,2026-02-09,2026-03-23 19:19:13.790000
8ce4a0c0-e33e-4259-b205-1d00a5e445d2,1efa2629-c279-48cf-819a-cd5843f286e2,,775f6785-8da6-402b-a8c0-6189572ed8e7,65,5,10,50,2026-02-27,2026-03-23 19:19:13.790000
3a0af444-7f4a-4264-b469-e236075e5025,1efa2629-c279-48cf-819a-cd5843f286e2,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,40,2,10,50,2026-01-22,2026-03-23 19:19:13.790000
7a8950db-9b28-44b7-b638-1ccac59ee183,1efa2629-c279-48cf-819a-cd5843f286e2,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,63,15,10,50,2026-01-27,2026-03-23 19:19:13.790000
82a16bf6-6631-4e30-b1ee-242fde6a7d36,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,,87b613ef-230b-47a7-b8cb-28aa5a99d029,46,15,10,50,2026-02-17,2026-03-23 19:19:13.790000
9d9b2b1c-7f86-468d-9762-0d148c1c4285,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,,7ce89085-23eb-4667-a8c2-ae88db38ac74,96,12,10,50,2026-03-17,2026-03-23 19:19:13.790000
69b92ceb-b0d9-4e9d-94dd-314096eb72da,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,,775f6785-8da6-402b-a8c0-6189572ed8e7,81,10,10,50,2026-03-22,2026-03-23 19:19:13.790000
25ae104f-7091-40f9-9325-b8dd8a6454fc,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,,21e1cdc0-716b-4735-ba8c-5f7bdd7e3cf8,58,15,10,50,2026-01-30,2026-03-23 19:19:13.790000
bca16ea2-e25d-45b3-b172-6b77a7277ab6,1c0889ad-2e9b-4efa-a9ba-ae77b4e18a31,,9c14f868-16d5-4ebf-8750-fd6093aa9e0f,52,13,10,50,2026-01-26,2026-03-23 19:19:13.790000
40218dcb-12dd-4b43-9218-47655ed5335b,e137a68d-0c53-4ba7-bbbe-07f87f77da9a,,87b613ef-230b-47a7-b8cb-28aa5a99d029,51,3,10,50,2026-02-25,2026-03-23 19:19:13.790000
